Date,FCR-N Pris (EUR/MW),FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),aFRR Upp Pris (EUR/MW),aFRR Ned Pris (EUR/MW),mFRR Upp Pris (EUR/MW),mFRR Ned Pris (EUR/MW),mFRR Upp EAM Pris (EUR/MW),mFRR Ned EAM Pris (EUR/MW),,SPOT_SE3,Hydro (GWh),SE_Avg,month,year,day,,,,FCR-N,FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),SPOT,SPOT_avg,aFRR up,aFRR down,mFRR up,mFRR down,Hydro,,,FCR-N Pris (EUR/MW),FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),SPOT
07/01/2023 06:00,46.05,38.84,28.15,0,0,0,0,0,0,,77.82,7.03,77.82,1,2023,7,,,,,,,,,,,,,,,151,192.93,64.47,93.19,56.23
07/01/2023 07:00,46.03,38.54,26.32,0,0,0,0,0,0,,75.97,7.49,75.97,1,2023,7,,,,,,,,,,,,,,,152,106.64,61.28,126.39,65.84
07/01/2023 08:00,46.01,38.63,26.45,0,0,0,0,0,0,,79.98,8.07,79.095,1,2023,7,,,,,,,,,,,,,,,153,94.62,61.93,102.76,80.05
07/01/2023 09:00,45.96,39.02,25.06,0,0,0,0,0,0,,109.31,8.45,89.8175,1,2023,7,,,,,,,,,,,,,,,154,96.18,60.99,100.98,56.06
07/01/2023 10:00,45.96,38.91,25.11,0,0,0,0,0,0,,97.6,8.68,87.84,1,2023,7,,,,,,,,,,,,,,,155,93.64,60.39,131,52.93
07/01/2023 11:00,45.98,38.9,23.11,0,0,0,0,0,0,,86.2,8.9,82.615,1,2023,7,,,,,,,,,,,,,,,156,92.66,59.11,107.13,89.94
07/01/2023 12:00,45.94,43.43,22.43,0,0,0,0,0,0,,85.79,9.09,82.92,1,2023,7,,,,,,,,,,,,,,,157,83.41,58.55,134.66,96.45
07/01/2023 13:00,45.91,43.11,21.32,0,0,0,0,0,0,,91.79,9.04,86.21,1,2023,7,,,,,,,,,,,,,,,158,92.28,69.62,112.27,100.2
07/01/2023 14:00,45.94,42.68,21.2,0,0,0,0,0,0,,80.51,9.24,80.51,1,2023,7,,,,,,,,,,,,,,,159,87.72,55.97,125.43,84.28
07/01/2023 15:00,45.93,42.95,18.44,0,0,0,0,0,0,,78.94,9.22,78.94,1,2023,7,,,,,,,,,,,,,,,160,96.89,54.73,123.72,60.08
07/01/2023 16:00,46.05,42.97,18.15,0,0,0,0,0,0,,79.93,9.24,79.93,1,2023,7,,,,,,,,,,,,,,,161,129.86,53.44,268.06,24.6
07/01/2023 17:00,46.21,42.91,18.69,0,0,0,0,0,0,,78.68,9.39,78.68,1,2023,7,,,,,,,,,,,,,,,162,197.86,53.23,293.8,37.12
07/01/2023 18:00,45.74,42.98,30.12,0,0,0,0,0,0,,78.38,8.98,78.38,1,2023,7,,,,,,,,,,,,,,,163,97.87,51.43,192.5,94.6
07/01/2023 19:00,45.66,43.02,31.67,0,0,0,0,0,0,,74.39,8.29,74.39,1,2023,7,,,,,,,,,,,,,,,164,94.7,50.79,133.49,89.94
07/01/2023 20:00,45.93,43.03,51.45,0,0,0,0,0,0,,66.98,7.31,66.98,1,2023,7,,,,,,,,,,,,,,,165,91.51,49.77,106.29,102.93
07/01/2023 21:00,47.08,43.37,154.59,0,0,0,0,0,0,,59.99,6.38,59.99,1,2023,7,,,,,,,,,,,,,,,166,96.59,48.35,105.98,120.12
07/01/2023 22:00,45.73,44.37,147.84,0,0,0,0,0,0,,48.8,5.68,48.8,1,2023,7,,,,,,,,,,,,,,,167,92.47,45.13,98.55,127.4
07/01/2023 23:00,45.37,44.47,148.57,0,0,0,0,0,0,,35.9,4.92,35.9,1,2023,7,,,,,,,,,,,,,,,168,92.24,43.41,133.61,104.52
08/01/2023 00:00,76.31,43.94,112.18,0,0,0,0,0,0,,24.44,4.01,24.44,1,2023,8,,,,,,,,,,,,,,,169,92.9,41.53,104.08,91.8
08/01/2023 01:00,99.39,45.31,115.99,0,0,0,0,0,0,,9.3,3.03,9.3,1,2023,8,,,,,,,,,,,,,,,170,90.37,43.25,107.92,116.11
08/01/2023 02:00,263.62,45.57,143.66,0,0,0,0,0,0,,9.1,2.98,9.1,1,2023,8,,,,,,,,,,,,,,,171,89.23,40.65,99.15,120.52
08/01/2023 03:00,264.88,45.48,143.12,0,0,0,0,0,0,,4.16,2.96,4.16,1,2023,8,,,,,,,,,,,,,,,172,90.94,41.39,100.99,118.24
08/01/2023 04:00,252.75,45.57,121.79,0,0,0,0,0,0,,5.58,3.11,5.58,1,2023,8,,,,,,,,,,,,,,,173,92.93,38.61,100.22,106.39
08/01/2023 05:00,252.89,45.37,122.04,0,0,0,0,0,0,,9.92,3.34,9.92,1,2023,8,,,,,,,,,,,,,,,174,123.3,40.97,130.97,102.53
08/01/2023 06:00,344.67,47.01,115.63,0,0,0,0,0,0,,9.02,3.25,9.02,1,2023,8,,,,,,,,,,,,,,,175,123.13,39.55,152.69,52.77
08/01/2023 07:00,350.77,47.34,115.76,0,0,0,0,0,0,,16.47,3.38,16.47,1,2023,8,,,,,,,,,,,,,,,176,120.02,38.68,144.26,57.03
08/01/2023 08:00,361.72,47.05,114.67,0,0,0,0,0,0,,27.08,4,27.08,1,2023,8,,,,,,,,,,,,,,,177,106.87,39.32,128.09,89.7
08/01/2023 09:00,357.09,46.63,108.92,0,0,0,0,0,0,,29.08,4.23,29.08,1,2023,8,,,,,,,,,,,,,,,178,106,38.5,122.2,84.25
08/01/2023 10:00,358.01,46.09,101.55,0,0,0,0,0,0,,35.22,4.56,35.22,1,2023,8,,,,,,,,,,,,,,,179,114.07,38.92,120.49,109.46
08/01/2023 11:00,357.2,47.41,42.56,0,0,0,0,0,0,,47,4.86,47,1,2023,8,,,,,,,,,,,,,,,180,116.35,41.38,114.76,117.98
08/01/2023 12:00,76.19,45.75,41.74,0,0,0,0,0,0,,47,5.41,47,1,2023,8,,,,,,,,,,,,,,,181,113.68,38.18,114.51,105.31
08/01/2023 13:00,76.02,45.64,41.55,0,0,0,0,0,0,,48.96,5.65,48.96,1,2023,8,,,,,,,,,,,,,,,182,131.02,38.38,148.35,34.26
08/01/2023 14:00,59.95,43.67,38.35,0,0,0,0,0,0,,54.91,5.89,54.91,1,2023,8,,,,,,,,,,,,,,,183,220.7,37.96,256.19,3.28
08/01/2023 15:00,45.83,43.01,21.57,0,0,0,0,0,0,,63.49,6.43,63.49,1,2023,8,,,,,,,,,,,,,,,184,165.76,37.33,225.32,29.91
08/01/2023 16:00,45.83,42.95,20.75,0,0,0,0,0,0,,66.11,7.28,66.11,1,2023,8,,,,,,,,,,,,,,,185,150.22,36.92,220.49,48.65
08/01/2023 17:00,45.62,42.82,20.65,0,0,0,0,0,0,,69.19,7.47,69.19,1,2023,8,,,,,,,,,,,,,,,186,141.36,36.82,213.57,57.26
08/01/2023 18:00,45.63,42.43,22.37,0,0,0,0,0,0,,69.91,7.19,69.91,1,2023,8,,,,,,,,,,,,,,,187,116.79,36.88,197.77,54.7
08/01/2023 19:00,46.34,42.29,22.44,0,0,0,0,0,0,,65.62,7.03,65.62,1,2023,8,,,,,,,,,,,,,,,188,119.96,36.53,190.07,62.76
08/01/2023 20:00,46.76,42.6,38.82,0,0,0,0,0,0,,60.98,6.73,60.98,1,2023,8,,,,,,,,,,,,,,,189,115.11,37.02,202.14,48.75
08/01/2023 21:00,49.94,43.23,48.39,0,0,0,0,0,0,,57.41,6.68,57.41,1,2023,8,,,,,,,,,,,,,,,190,116.44,38.36,193.88,55.32
08/01/2023 22:00,51.64,43.6,45.57,0,0,0,0,0,0,,50.02,6.48,50.02,1,2023,8,,,,,,,,,,,,,,,191,113.37,40.96,191.64,74.18
08/01/2023 23:00,53.03,43.67,47.08,0,0,0,0,0,0,,46.29,5.77,46.29,1,2023,8,,,,,,,,,,,,,,,192,109.24,37.9,177.56,83.77
09/01/2023 00:00,71.85,42.25,51.58,0,0,0,0,0,0,,69.04,6.27,69.04,1,2023,9,,,,,,,,,,,,,,,193,106.46,35.93,168.59,64.1
09/01/2023 01:00,72.85,42.06,56.02,0,0,0,0,0,0,,64.38,5.66,64.38,1,2023,9,,,,,,,,,,,,,,,194,94.02,35.14,167.64,57.69
09/01/2023 02:00,72.54,41.9,59.1,0,0,0,0,0,0,,60.28,5.22,60.28,1,2023,9,,,,,,,,,,,,,,,195,85.02,34.12,146.65,42.58
09/01/2023 03:00,71.89,41.76,58.16,0,0,0,0,0,0,,39.41,4.79,39.41,1,2023,9,,,,,,,,,,,,,,,196,97.88,33.99,201.3,18.42
09/01/2023 04:00,71.16,41.3,57.85,0,0,0,0,0,0,,47.34,5.14,47.34,1,2023,9,,,,,,,,,,,,,,,197,171.95,35.75,220.66,-8.31
09/01/2023 05:00,52.4,41,44.6,0,0,0,0,0,0,,68.99,6.82,68.99,1,2023,9,,,,,,,,,,,,,,,198,167.41,33.88,310.33,4.96
09/01/2023 06:00,45.35,39.71,30.62,0,0,0,0,0,0,,104.56,8.63,93.635,1,2023,9,,,,,,,,,,,,,,,199,158.95,34.53,275.55,29.45
09/01/2023 07:00,44.43,38.94,26.27,0,0,0,0,0,0,,156.16,9.33,111.99,1,2023,9,,,,,,,,,,,,,,,200,129.3,34.25,253.16,30.13
09/01/2023 08:00,44.24,39.23,23.18,0,0,0,0,0,0,,175.68,9.63,122.05,1,2023,9,,,,,,,,,,,,,,,201,124.03,33.74,209.53,27.52
09/01/2023 09:00,43.41,39.67,23.77,0,0,0,0,0,0,,172.89,9.73,124.9875,1,2023,9,,,,,,,,,,,,,,,202,126.68,32.92,207.64,27.34
09/01/2023 10:00,43.47,39.61,23.78,0,0,0,0,0,0,,155.25,9.77,118.6725,1,2023,9,,,,,,,,,,,,,,,203,117.34,31.97,174.84,23.3
09/01/2023 11:00,44.38,39.62,25.97,0,0,0,0,0,0,,156.71,9.9,119.53,1,2023,9,,,,,,,,,,,,,,,204,132.61,31.79,200.01,15.34
09/01/2023 12:00,44.25,41.42,22.39,0,0,0,0,0,0,,137.19,9.95,109.88,1,2023,9,,,,,,,,,,,,,,,205,121.17,30.72,188.73,27.32
09/01/2023 13:00,44.21,44.16,21.97,0,0,0,0,0,0,,134.37,10.13,108.4825,1,2023,9,,,,,,,,,,,,,,,206,117.88,30.47,163.04,25.9
09/01/2023 14:00,44.11,45.96,21.93,0,0,0,0,0,0,,140.12,10.44,111.145,1,2023,9,,,,,,,,,,,,,,,207,114.86,29.78,161.46,29.55
09/01/2023 15:00,44.05,46.2,21.16,0,0,0,0,0,0,,147.4,10.71,114.9625,1,2023,9,,,,,,,,,,,,,,,208,109.57,28.45,172.13,33.18
09/01/2023 16:00,44.05,49.35,20.98,0,0,0,0,0,0,,158.08,10.59,119.9375,1,2023,9,,,,,,,,,,,,,,,209,107.83,27.95,153.92,33.61
09/01/2023 17:00,43.92,49.44,20.68,0,0,0,0,0,0,,171.85,10.49,124.8175,1,2023,9,,,,,,,,,,,,,,,210,114.71,27.87,187.21,18.8
09/01/2023 18:00,44.15,49.46,22.26,0,0,0,0,0,0,,172.51,10.36,124.5825,1,2023,9,,,,,,,,,,,,,,,211,105.06,29.14,189.07,18.49
09/01/2023 19:00,44.08,46.74,22.41,0,0,0,0,0,0,,157.7,10.35,119.45,1,2023,9,,,,,,,,,,,,,,,212,101.35,27.96,141.57,33
09/01/2023 20:00,45.12,45.1,22.85,0,0,0,0,0,0,,145.07,10.14,113.695,1,2023,9,,,,,,,,,,,,,,,213,97.2,27.89,133.19,29.97
09/01/2023 21:00,45.42,45.11,22.53,0,0,0,0,0,0,,134.62,10.21,110.08,1,2023,9,,,,,,,,,,,,,,,214,94.35,27.97,127.88,64.41
09/01/2023 22:00,46.73,44.7,23.19,0,0,0,0,0,0,,83.84,9.63,83.84,1,2023,9,,,,,,,,,,,,,,,215,94.32,27.24,129.91,37.19
09/01/2023 23:00,48.64,44.42,24.87,0,0,0,0,0,0,,80.59,9.28,80.59,1,2023,9,,,,,,,,,,,,,,,216,95.91,26.24,127.39,43.07
10/01/2023 00:00,58.34,42.71,32.28,0,0,0,0,0,0,,76.05,8.8,76.05,1,2023,10,,,,,,,,,,,,,,,217,96.63,27.89,173.79,14.29
10/01/2023 01:00,57.63,42.74,37.15,0,0,0,0,0,0,,79.95,8.55,79.95,1,2023,10,,,,,,,,,,,,,,,218,104.91,38.89,217.16,11.23
10/01/2023 02:00,57.82,42.93,37.2,0,0,0,0,0,0,,78.82,8.37,78.82,1,2023,10,,,,,,,,,,,,,,,219,109.58,55.81,165.08,0.35
10/01/2023 03:00,59.15,42.69,36.09,0,0,0,0,0,0,,80.06,8.38,80.06,1,2023,10,,,,,,,,,,,,,,,220,147.51,61.33,154.05,-4.56
10/01/2023 04:00,59.28,42.69,33.08,0,0,0,0,0,0,,83.16,8.78,83.16,1,2023,10,,,,,,,,,,,,,,,221,195.69,71.77,165.94,2.41
10/01/2023 05:00,49.22,42.39,30.32,0,0,0,0,0,0,,91.02,9.59,87.8,1,2023,10,,,,,,,,,,,,,,,222,142.13,55.09,210.01,15.03
10/01/2023 06:00,43.99,43,22.29,0,0,0,0,0,0,,134.81,10.79,111.85,1,2023,10,,,,,,,,,,,,,,,223,115.57,55.3,151.07,17.9
10/01/2023 07:00,43.83,43.05,20.83,0,0,0,0,0,0,,151.02,11.15,121.615,1,2023,10,,,,,,,,,,,,,,,224,106.53,55.56,156.97,11.74
10/01/2023 08:00,43.5,42.65,21.52,0,0,0,0,0,0,,161.36,11.55,130.2775,1,2023,10,,,,,,,,,,,,,,,225,104.35,56.9,165.44,12.89
10/01/2023 09:00,43.53,43.15,21.44,0,0,0,0,0,0,,156.57,11.66,126.815,1,2023,10,,,,,,,,,,,,,,,226,94.84,57.01,141.6,52.35
10/01/2023 10:00,43.64,42.68,21.5,0,0,0,0,0,0,,151.02,11.68,124.35,1,2023,10,,,,,,,,,,,,,,,227,93.25,56.18,133.12,35.98
10/01/2023 11:00,43.46,43.42,21.98,0,0,0,0,0,0,,142.94,11.57,123.3825,1,2023,10,,,,,,,,,,,,,,,228,91.17,56.39,126.91,64.55
10/01/2023 12:00,43.42,43.28,20.84,0,0,0,0,0,0,,140.07,11.43,124.82,1,2023,10,,,,,,,,,,,,,,,229,99.42,55.34,125.1,50.01
10/01/2023 13:00,43.48,44.24,20.69,0,0,0,0,0,0,,139.97,11.83,133.345,1,2023,10,,,,,,,,,,,,,,,230,86.31,54.21,123.32,21.59
10/01/2023 14:00,43.87,43.74,20.66,0,0,0,0,0,0,,141.92,12.07,134.285,1,2023,10,,,,,,,,,,,,,,,231,87.91,52.56,116.61,15.45
10/01/2023 15:00,43.85,43.71,20.17,0,0,0,0,0,0,,142.42,12.13,133.855,1,2023,10,,,,,,,,,,,,,,,232,84.81,51.46,108.62,30.14
10/01/2023 16:00,43.86,43.93,20.23,0,0,0,0,0,0,,139.31,12.12,129.545,1,2023,10,,,,,,,,,,,,,,,233,78.66,49.11,94.38,46.41
10/01/2023 17:00,43.84,43.97,20.41,0,0,0,0,0,0,,142.83,11.93,129.775,1,2023,10,,,,,,,,,,,,,,,234,77.07,47.04,87.12,54.36
10/01/2023 18:00,43.83,44.02,21.65,0,0,0,0,0,0,,137.08,11.71,122.28,1,2023,10,,,,,,,,,,,,,,,235,74.65,45.23,88.33,45.56
10/01/2023 19:00,44,44.06,21.24,0,0,0,0,0,0,,121.46,11.49,115.76,1,2023,10,,,,,,,,,,,,,,,236,73.1,44.45,86.06,105.15
10/01/2023 20:00,44.46,43.8,21.71,0,0,0,0,0,0,,105.64,10.87,105.64,1,2023,10,,,,,,,,,,,,,,,237,70.58,43.33,79.05,71.91
10/01/2023 21:00,44.66,43.73,21.9,0,0,0,0,0,0,,86.53,10.05,86.53,1,2023,10,,,,,,,,,,,,,,,238,69.68,42.23,82.08,19.87
10/01/2023 22:00,44.47,43.88,22.86,0,0,0,0,0,0,,79.35,8.75,79.35,1,2023,10,,,,,,,,,,,,,,,239,68.82,40.85,81.64,35.46
10/01/2023 23:00,44.24,43.56,23.26,0,0,0,0,0,0,,55.77,6.54,55.77,1,2023,10,,,,,,,,,,,,,,,240,67.12,40.77,79.36,98.68
11/01/2023 00:00,64.91,43.15,82.79,0,0,0,0,0,0,,42.03,5.52,42.03,1,2023,11,,,,,,,,,,,,,,,241,66.29,41.43,75.39,93.8
11/01/2023 01:00,65.01,52.27,75.67,0,0,0,0,0,0,,27.73,4.54,27.73,1,2023,11,,,,,,,,,,,,,,,242,59.92,38.38,68.42,102.76
11/01/2023 02:00,64.09,56.37,72.06,0,0,0,0,0,0,,25.17,3.9,25.17,1,2023,11,,,,,,,,,,,,,,,243,60.22,37.37,65.47,95.11
11/01/2023 03:00,61.61,59.87,61.48,0,0,0,0,0,0,,22.57,3.81,22.57,1,2023,11,,,,,,,,,,,,,,,244,57.73,35.78,63.32,48.99
11/01/2023 04:00,59.74,51.17,62.55,0,0,0,0,0,0,,25.49,3.89,25.49,1,2023,11,,,,,,,,,,,,,,,245,58,34.8,63.97,24.21
11/01/2023 05:00,51.19,42.3,51.94,0,0,0,0,0,0,,26.6,4.41,26.6,1,2023,11,,,,,,,,,,,,,,,246,58.37,33.58,67.22,33.4
11/01/2023 06:00,42.72,41.52,39.1,0,65,0,0,0,0,,48.54,6.18,48.54,1,2023,11,,,,,,,,,,,,,,,247,81.35,32.64,87.65,68.59
11/01/2023 07:00,42.3,40.81,38.12,0,32.9,0,0,0,0,,71.49,7.88,71.49,1,2023,11,,,,,,,,,,,,,,,248,72.19,39.54,88.27,39.9
11/01/2023 08:00,43.3,41.48,30.66,0,32.9,0,0,0,0,,72.71,8.39,72.71,1,2023,11,,,,,,,,,,,,,,,249,70.33,34.86,85.5,82.21
11/01/2023 09:00,42.44,41.53,30.55,0,0,0,0,0,0,,69.96,8.4,69.96,1,2023,11,,,,,,,,,,,,,,,250,66.78,32.19,67.15,58.44
11/01/2023 10:00,42.35,41.65,30.57,0,0,0,0,0,0,,68.89,8.28,68.89,1,2023,11,,,,,,,,,,,,,,,251,68.63,31.79,65.17,81.83
11/01/2023 11:00,42.31,41.73,27.69,0,0,0,0,0,0,,69.29,8.21,69.29,1,2023,11,,,,,,,,,,,,,,,252,66.39,31.96,67.11,10.45
11/01/2023 12:00,42,45.09,44.15,0,0,0,0,0,0,,68.86,8.48,68.86,1,2023,11,,,,,,,,,,,,,,,253,77.08,31.87,75.66,10.96
11/01/2023 13:00,42.09,45.16,44.01,0,0,0,0,0,0,,66.8,8.54,66.8,1,2023,11,,,,,,,,,,,,,,,254,66.45,31.43,59.98,70.44
11/01/2023 14:00,42.12,45.93,44.01,0,0,0,0,0,0,,69.52,8.62,69.52,1,2023,11,,,,,,,,,,,,,,,255,75.94,31.08,60.29,104.64
11/01/2023 15:00,42.21,46.1,23.66,0,0,0,0,0,0,,75.91,8.97,75.91,1,2023,11,,,,,,,,,,,,,,,256,76.22,30.88,57.37,102.34
11/01/2023 16:00,42.26,46.66,23.15,0,0,0,0,0,0,,116.34,9.07,86.715,1,2023,11,,,,,,,,,,,,,,,257,71.54,30.32,56.33,101.85
11/01/2023 17:00,42.19,46.75,18.69,0,0,0,0,0,0,,128.28,8.54,87.63,1,2023,11,,,,,,,,,,,,,,,258,67.33,29.51,55.1,107.73
11/01/2023 18:00,42.5,46.52,19.99,0,0,0,0,0,0,,106.48,8.19,82.93,1,2023,11,,,,,,,,,,,,,,,259,63.57,28.84,56.37,91.49
11/01/2023 19:00,42.38,46.41,18.24,0,0,0,0,0,0,,67.99,8.01,67.99,1,2023,11,,,,,,,,,,,,,,,260,70.24,27.53,68.3,40.72
11/01/2023 20:00,42.64,45.18,20.34,0,0,0,0,0,0,,65.16,7.14,65.16,1,2023,11,,,,,,,,,,,,,,,261,61.69,26.54,55.44,8.16
11/01/2023 21:00,43.47,45.3,60.62,0,0,0,0,0,0,,60.01,6.73,60.01,1,2023,11,,,,,,,,,,,,,,,262,64.69,26.32,59.56,0.11
11/01/2023 22:00,43.21,45.63,68.91,0,0,0,0,0,0,,49.91,6,49.91,1,2023,11,,,,,,,,,,,,,,,263,72.02,24.59,105.19,2.76
11/01/2023 23:00,43.93,45.46,70.51,0,0,0,0,0,0,,43.32,5.52,43.32,1,2023,11,,,,,,,,,,,,,,,264,66.43,23.01,69.89,1.44
12/01/2023 00:00,57.95,46.5,89,0,0,0,0,0,0,,19.88,4.14,19.88,1,2023,12,,,,,,,,,,,,,,,265,61.6,21.96,74.45,39.47
12/01/2023 01:00,67.01,48.84,77.62,0,0,0,0,0,0,,5.55,3.55,5.55,1,2023,12,,,,,,,,,,,,,,,266,59.49,21.13,74.76,2.91
12/01/2023 02:00,67.64,48.88,76.64,0,0,0,0,0,0,,4.69,3.49,4.69,1,2023,12,,,,,,,,,,,,,,,267,55.84,19.79,66.48,21.84
12/01/2023 03:00,67.47,49.61,76.45,0,0,0,0,0,0,,0.1,3.16,0.1,1,2023,12,,,,,,,,,,,,,,,268,54.66,19.26,60.85,-0.07
12/01/2023 04:00,66.78,49.54,76.74,0,0,0,0,0,0,,2.73,3.41,2.73,1,2023,12,,,,,,,,,,,,,,,269,56.19,19.53,57.37,84.34
12/01/2023 05:00,50.47,48.49,78.41,0,0,0,0,0,0,,24.94,4.37,24.94,1,2023,12,,,,,,,,,,,,,,,270,55.66,18.93,58.89,41.64
12/01/2023 06:00,47.51,46.07,69.43,0,65,0,0,0,0,,36.01,6.09,36.01,1,2023,12,,,,,,,,,,,,,,,271,53.77,19.38,54.52,11.53
12/01/2023 07:00,47.79,46.01,67.87,0,60,0,0,0,0,,59.98,7.49,59.98,1,2023,12,,,,,,,,,,,,,,,272,57.37,19.56,54.11,3.76
12/01/2023 08:00,48.45,41.28,25.19,0,65,0,0,0,0,,65.18,7.81,65.18,1,2023,12,,,,,,,,,,,,,,,273,54.37,19.05,51.96,-0.2
12/01/2023 09:00,44.9,41.97,23.31,0,75,0,0,0,0,,65.03,7.61,65.03,1,2023,12,,,,,,,,,,,,,,,274,54.89,18.75,49.73,0.8
12/01/2023 10:00,44,41.68,23.29,0,80,0,0,0,0,,66.3,7.97,66.3,1,2023,12,,,,,,,,,,,,,,,275,53.47,18.95,48.73,18.12
12/01/2023 11:00,42.45,41.44,21.02,0,60,0,0,0,0,,66.72,8.18,66.72,1,2023,12,,,,,,,,,,,,,,,276,53.03,18.52,46.6,4.46
12/01/2023 12:00,42.28,43.26,20.47,0,60,0,0,0,0,,66.6,8.09,66.6,1,2023,12,,,,,,,,,,,,,,,277,51.53,18.16,51.14,1.59
12/01/2023 13:00,45.18,43.41,20.03,0,60,0,0,0,0,,70.85,8.36,70.85,1,2023,12,,,,,,,,,,,,,,,278,51.1,17.81,47.52,12.14
12/01/2023 14:00,42.71,43.71,20.2,0,60,0,0,0,0,,73.76,8.61,73.76,1,2023,12,,,,,,,,,,,,,,,279,49.23,17.79,46.08,4.48
12/01/2023 15:00,42.34,44.23,19.16,0,55,0,0,0,0,,92.89,8.81,83.665,1,2023,12,,,,,,,,,,,,,,,280,48.62,17.38,44.97,-1.22
12/01/2023 16:00,42.5,44.19,18.95,0,55,0,0,0,0,,96.7,9.04,85.755,1,2023,12,,,,,,,,,,,,,,,281,47.06,16.73,41.22,2.22
12/01/2023 17:00,42.75,44.22,19.14,0,75,0,0,0,0,,109.94,9.24,93.165,1,2023,12,,,,,,,,,,,,,,,282,41.98,16.74,36.96,87.07
12/01/2023 18:00,42.83,43.13,20.22,0,75,0,0,0,0,,116.62,9.26,97.635,1,2023,12,,,,,,,,,,,,,,,283,40.96,16.02,34.97,56.41
12/01/2023 19:00,42.39,43.17,19.21,0,60,0,0,0,0,,98.37,9.26,89.095,1,2023,12,,,,,,,,,,,,,,,284,41.62,15.72,35.97,-1.25
12/01/2023 20:00,42.45,43.07,20.26,0,60,0,0,0,0,,74.08,9.05,74.08,1,2023,12,,,,,,,,,,,,,,,285,40.72,15.58,35.79,-3.06
12/01/2023 21:00,42.13,43.47,25.89,0,70,0,0,0,0,,74.5,8.93,74.5,1,2023,12,,,,,,,,,,,,,,,286,38.7,14.81,33.67,11.16
12/01/2023 22:00,42.16,43.58,36.37,0,75,0,0,0,0,,66.84,7.9,66.84,1,2023,12,,,,,,,,,,,,,,,287,37.22,14.61,37.24,-2.05
12/01/2023 23:00,42.99,43.52,37.54,0,75,0,0,0,0,,42.49,6.56,42.49,1,2023,12,,,,,,,,,,,,,,,288,36.1,14.17,35.91,-2.53
13/01/2023 00:00,62.67,42.94,75.19,0,110,0,0,0,0,,32.64,5.11,32.64,1,2023,13,,,,,,,,,,,,,,,289,35.69,13.39,35.03,21.27
13/01/2023 01:00,60.26,43.29,59.31,0,0,0,0,0,0,,21.87,4.15,21.87,1,2023,13,,,,,,,,,,,,,,,290,34.06,13.49,32.85,45.88
13/01/2023 02:00,59.81,43.17,68.22,0,0,0,0,0,0,,16.54,4.03,16.54,1,2023,13,,,,,,,,,,,,,,,291,30.69,13.8,32.61,58
13/01/2023 03:00,60.49,43.06,79.45,0,0,0,0,0,0,,18.46,3.87,18.46,1,2023,13,,,,,,,,,,,,,,,292,28.94,12.95,30.78,8.33
13/01/2023 04:00,60.28,43.26,79.36,0,0,0,0,0,0,,24.82,4.12,24.82,1,2023,13,,,,,,,,,,,,,,,293,27.62,12.78,28.22,10.24
13/01/2023 05:00,52.66,41.87,57.85,0,135,0,0,0,0,,30.32,5.22,30.32,1,2023,13,,,,,,,,,,,,,,,294,26.31,12.25,26.7,9.18
13/01/2023 06:00,41.69,41.48,31.67,0,100,0,0,0,0,,56.09,7.8,56.09,1,2023,13,,,,,,,,,,,,,,,295,24.49,12.13,25.7,30.6
13/01/2023 07:00,41.71,41.35,27.58,0,65,0,0,0,0,,85.77,10.24,85.77,1,2023,13,,,,,,,,,,,,,,,296,25.49,12.98,22.87,105.69
13/01/2023 08:00,41.83,42.23,27.3,0,65,0,0,0,0,,95.6,10.93,95.6,1,2023,13,,,,,,,,,,,,,,,297,25.63,12.06,19.55,63.76
13/01/2023 09:00,41.92,42.25,27.25,0,55,0,0,0,0,,98.23,11.23,98.23,1,2023,13,,,,,,,,,,,,,,,298,25.34,15.87,18.83,36.93
13/01/2023 10:00,41.93,42.29,27.28,0,55,0,0,0,0,,92.58,11.23,92.58,1,2023,13,,,,,,,,,,,,,,,299,24.71,14.62,17.48,72.39
13/01/2023 11:00,41.87,41.94,23.67,0,55,0,0,0,0,,84.93,10.74,84.93,1,2023,13,,,,,,,,,,,,,,,300,23.71,18.46,16.45,90.79
13/01/2023 12:00,41.49,42.81,23.76,0,55,0,0,0,0,,76.53,10.2,76.53,1,2023,13,,,,,,,,,,,,,,,301,23.37,19.13,15.91,67.95
13/01/2023 13:00,41.49,42.7,23.15,0,55,0,0,0,0,,71.97,9.88,71.97,1,2023,13,,,,,,,,,,,,,,,302,23.49,19.11,14.97,31.6
13/01/2023 14:00,41.37,41.96,23.25,0,55,0,0,0,0,,75.36,10.04,75.36,1,2023,13,,,,,,,,,,,,,,,303,25.36,27.26,13.29,58.76
13/01/2023 15:00,41.28,42.35,21.89,0,40,0,0,0,0,,81.82,10.73,81.82,1,2023,13,,,,,,,,,,,,,,,304,27.65,21.95,12.63,54.32
13/01/2023 16:00,41.29,42.44,21.82,0,40,0,0,0,0,,85.31,11.26,85.31,1,2023,13,,,,,,,,,,,,,,,305,25.38,21.46,18.49,44.32
13/01/2023 17:00,41.3,42.76,18.86,0,24,0,0,0,0,,96.9,11.56,96.9,1,2023,13,,,,,,,,,,,,,,,306,27.26,22.08,12.18,44.04
13/01/2023 18:00,41.86,42.6,19.96,0,32,0,0,0,0,,96.2,11.65,96.2,1,2023,13,,,,,,,,,,,,,,,307,24.65,20.52,12.46,15.78
